"","start","end"
"7266",25194285,25196285
"7267",15934187,15936187
"7268",4854304,4856304
"7269",25822966,25824966
"7270",10572949,10574949
"7271",6572737,6574737
"7272",27281173,27283173
"7273",9158129,9160129
"7274",1281705,1283705
"7275",2056746,2058746
"7276",24584229,24586229
"7277",8907480,8909480
"7278",7109553,7111553
"7279",9383785,9385785
"7280",11392035,11394035
"7281",2099700,2101700
"7282",12802195,12804195
"7283",21798194,21800194
"7284",8829821,8831821
"7285",11320228,11322228
"7286",2885872,2887872
"7287",4315458,4317458
"7288",3716555,3718555
"7289",23516234,23518234
"7290",15808321,15810321
"7291",7145080,7147080
"7292",7748565,7750565
"7293",15910445,15912445
"7294",7939060,7941060
"7295",24580732,24582732
"7296",3877838,3879838
"7297",11870028,11872028
"7298",25833049,25835049
"7299",9029856,9031856
"7300",765008,767008
"7301",19607975,19609975
"7302",2702096,2704096
"7303",259777,261777
"7304",3527935,3529935
"7305",19025104,19027104
"7306",26652532,26654532
"7307",12549578,12551578
"7308",18642550,18644550
"7309",954170,956170
"7310",11369920,11371920
"7311",25819648,25821648
"7312",27066091,27068091
"7313",16164303,16166303
"7314",24806628,24808628
"7315",18588884,18590884
"7316",13183201,13185201
"7317",1404945,1406945
"7318",6974569,6976569
"7319",13504833,13506833
"7320",6851766,6853766
"7321",3925054,3927054
"7322",7129138,7131138
"7323",10989371,10991371
"7324",9781998,9783998
"7325",5638645,5640645
"7326",7207464,7209464
"7327",13507214,13509214
"7328",21423570,21425570
"7329",20229752,20231752
"7330",4230867,4232867
"7331",6955503,6957503
"7332",5087289,5089289
"7333",6883066,6885066
"7334",12133624,12135624
"7335",1577109,1579109
"7336",25514963,25516963
"7337",13595839,13597839
"7338",22085620,22087620
"7339",190517,192517
"7340",19451775,19453775
"7341",10929034,10931034
"7342",24095231,24097231
"7343",4355554,4357554
"7344",25131284,25133284
"7345",24331685,24333685
"7346",4753633,4755633
"7347",9748916,9750916
"7348",20140187,20142187
"7349",4979256,4981256
"7350",15652576,15654576
"7351",17446174,17448174
"7352",5666006,5668006
"7353",6733528,6735528
"7354",14163151,14165151
"7355",16539941,16541941
"7356",21926189,21928189
"7357",9627880,9629880
"7358",6783329,6785329
"7359",12403619,12405619
"7360",9096892,9098892
"7361",5006918,5008918
"7362",17091999,17093999
"7363",14457319,14459319
"7364",7605884,7607884
"7365",11749647,11751647
"7366",17163399,17165399
"7367",11202776,11204776
"7368",20390351,20392351
"7369",293126,295126
"7370",8436552,8438552
"7371",15444313,15446313
"7372",14721628,14723628
"7373",19136388,19138388
"7374",4124374,4126374
"7375",24042695,24044695
"7376",25293623,25295623
"7377",24905352,24907352
"7378",2326362,2328362
"7379",18073393,18075393
"7380",26250679,26252679
"7381",835721,837721
"7382",27182421,27184421
"7383",13557339,13559339
"7384",1602123,1604123
"7385",5054047,5056047
"7386",9074890,9076890
"7387",13310337,13312337
"7388",20059073,20061073
"7389",12224074,12226074
"7390",11071004,11073004
"7391",4380122,4382122
"7392",22077854,22079854
"7393",9603734,9605734
"7394",3618923,3620923
"7395",14793973,14795973
"7396",19349192,19351192
"7397",14236316,14238316
"7398",10207209,10209209
"7399",20304943,20306943
"7400",8680348,8682348
"7401",22822871,22824871
"7402",14155417,14157417
"7403",4891850,4893850
"7404",13963060,13965060
"7405",2184580,2186580
"7406",23108791,23110791
"7407",10230856,10232856
"7408",20347399,20349399
"7409",15974845,15976845
"7410",20531798,20533798
"7411",16015595,16017595
"7412",18479485,18481485
"7413",20138112,20140112
"7414",20111007,20113007
"7415",13757583,13759583
"7416",20870969,20872969
"7417",14932991,14934991
"7418",630704,632704
"7419",21204209,21206209
"7420",14453591,14455591
"7421",8221960,8223960
"7422",6754553,6756553
"7423",18706509,18708509
"7424",6564336,6566336
"7425",9416279,9418279
"7426",20660982,20662982
"7427",14910009,14912009
"7428",24653562,24655562
"7429",9264661,9266661
"7430",7433888,7435888
"7431",5158079,5160079
"7432",1082138,1084138
"7433",14405168,14407168
"7434",15926124,15928124
"7435",18392065,18394065
"7436",11571534,11573534
"7437",20386930,20388930
"7438",18294546,18296546
"7439",16856188,16858188
"7440",11138435,11140435
"7441",9446767,9448767
"7442",6611871,6613871
"7443",19184880,19186880
"7444",20135889,20137889
"7445",25556404,25558404
"7446",679821,681821
"7447",11007084,11009084
"7448",23531227,23533227
"7449",20724128,20726128
"7450",10733439,10735439
"7451",13139037,13141037
"7452",8059381,8061381
"7453",24478089,24480089
"7454",4031886,4033886
"7455",12284397,12286397
"7456",3975052,3977052
"7457",13131352,13133352
"7458",8989670,8991670
"7459",7596373,7598373
"7460",4396291,4398291
"7461",2571346,2573346
"7462",18445154,18447154
"7463",27788174,27790174
"7464",3698560,3700560
"7465",146638,148638
"7466",8590176,8592176
"7467",8106886,8108886
"7468",26314569,26316569
"7469",20545323,20547323
"7470",8151530,8153530
"7471",14286458,14288458
"7472",27493375,27495375
"7473",854736,856736
"7474",27404705,27406705
"7475",12290016,12292016
"7476",1691072,1693072
"7477",7553314,7555314
"7478",3524555,3526555
"7479",12001325,12003325
"7480",5683468,5685468
"7481",2414239,2416239
"7482",16211208,16213208
"7483",1172938,1174938
"7484",6897849,6899849
"7485",21861138,21863138
"7486",22676657,22678657
"7487",8693723,8695723
"7488",5380606,5382606
"7489",26283236,26285236
"7490",15997810,15999810
"7491",6401285,6403285
"7492",11597204,11599204
"7493",1190544,1192544
"7494",10546507,10548507
"7495",13906825,13908825
"7496",19947253,19949253
"7497",24298475,24300475
"7498",16978977,16980977
"7499",11631443,11633443
"7500",24170619,24172619
"7501",24791896,24793896
"7502",10689612,10691612
"7503",20192590,20194590
"7504",13886789,13888789
"7505",12902698,12904698
"7506",3353499,3355499
"7507",2856294,2858294
"7508",16270529,16272529
"7509",23176775,23178775
"7510",1262124,1264124
"7511",10548629,10550629
"7512",18776956,18778956
"7513",23770186,23772186
"7514",27481229,27483229
"7515",3032934,3034934
"7516",14257749,14259749
"7517",3768595,3770595
"7518",20149420,20151420
"7519",7026660,7028660
"7520",15323410,15325410
"7521",10786150,10788150
"7522",20064763,20066763
"7523",16488826,16490826
"7524",22829861,22831861
"7525",20232968,20234968
"7526",10032442,10034442
"7527",5551473,5553473
"7528",19173712,19175712
"7529",24800475,24802475
"7530",10012513,10014513
"7531",15389429,15391429
"7532",21358157,21360157
"7533",24064158,24066158
"7534",14630972,14632972
"7535",9549317,9551317
"7536",6919921,6921921
"7537",9757,11757
"7538",27717120,27719120
"7539",19250068,19252068
"7540",26074297,26076297
"7541",3167317,3169317
"7542",9009806,9011806
"7543",1130909,1132909
"7544",3431258,3433258
"7545",7402573,7404573
"7546",24246612,24248612
"7547",1755628,1757628
"7548",16525170,16527170
"7549",19165791,19167791
"7550",10866267,10868267
"7551",12525311,12527311
"7552",2491454,2493454
"7553",24288266,24290266
"7554",20786050,20788050
"7555",6892291,6894291
"7556",1128380,1130380
"7557",11159852,11161852
"7558",27358412,27360412
"7559",18556923,18558923
"7560",9254748,9256748
"7561",19234964,19236964
"7562",18597424,18599424
"7563",22108314,22110314
"7564",819398,821398
"7565",24630602,24632602
"7566",18963676,18965676
"7567",6478376,6480376
"7568",21489756,21491756
"7569",21698381,21700381
"7570",20590443,20592443
"7571",17501898,17503898
"7572",27655804,27657804
"7573",879653,881653
"7574",3021594,3023594
"7575",15351701,15353701
"7576",16556655,16558655
"7577",4066325,4068325
"7578",20551160,20553160
"7579",26775294,26777294
"7580",27653398,27655398
"7581",15231073,15233073
"7582",11921037,11923037
"7583",2842399,2844399
"7584",3530558,3532558
"7585",8145272,8147272
"7586",24351964,24353964
"7587",8198897,8200897
"7588",1807185,1809185
"7589",27428433,27430433
"7590",3830663,3832663
"7591",14619025,14621025
"7592",5815095,5817095
"7593",17009168,17011168
"7594",18439777,18441777
"7595",11801006,11803006
"7596",12660346,12662346
"7597",16312625,16314625
"7598",18928928,18930928
"7599",24469571,24471571
"7600",9905502,9907502
"7601",23745305,23747305
"7602",14534929,14536929
"7603",20694377,20696377
"7604",12890281,12892281
"7605",17461014,17463014
"7606",21157164,21159164
"7607",5365322,5367322
"7608",10562999,10564999
"7609",15799273,15801273
"7610",9022627,9024627
"7611",4285810,4287810
"7612",6909037,6911037
"7613",5105702,5107702
"7614",14246638,14248638
"7615",11664297,11666297
"7616",4790776,4792776
"7617",10758265,10760265
"7618",7222477,7224477
"7619",4818317,4820317
"7620",18674944,18676944
"7621",4573328,4575328
"7622",7381039,7383039
"7623",15603727,15605727
"7624",10193232,10195232
"7625",12241720,12243720
"7626",14476843,14478843
"7627",1238590,1240590
"7628",22007954,22009954
"7629",8620418,8622418
"7630",15473774,15475774
"7631",6326617,6328617
"7632",21874871,21876871
"7633",24656608,24658608
"7634",20202464,20204464
"7635",6160789,6162789
"7636",24077578,24079578
"7637",2039932,2041932
"7638",20362348,20364348
"7639",20094432,20096432
"7640",11647582,11649582
"7641",7343276,7345276
"7642",23976355,23978355
"7643",25902055,25904055
"7644",4528268,4530268
"7645",21483110,21485110
"7646",24883902,24885902
"7647",8507340,8509340
"7648",6538928,6540928
"7649",9473157,9475157
"7650",10329939,10331939
"7651",26221389,26223389
"7652",19291639,19293639
"7653",15219922,15221922
"7654",3120332,3122332
"7655",25342523,25344523
"7656",7612659,7614659
"7657",26400318,26402318
"7658",20406576,20408576
"7659",14418844,14420844
"7660",7734029,7736029
"7661",5662672,5664672
"7662",11198700,11200700
"7663",2987575,2989575
"7664",22739130,22741130
"7665",5117828,5119828
"7666",16066581,16068581
"7667",27023971,27025971
"7668",22185091,22187091
"7669",6365068,6367068
"7670",10458623,10460623
"7671",11980111,11982111
"7672",21192739,21194739
"7673",15684529,15686529
"7674",18740823,18742823
"7675",7979116,7981116
"7676",2281203,2283203
"7677",11694788,11696788
"7678",19122159,19124159
"7679",10239698,10241698
"7680",4627841,4629841
"7681",8701428,8703428
"7682",5996577,5998577
"7683",4932901,4934901
"7684",26123509,26125509
"7685",4567708,4569708
"7686",19693549,19695549
"7687",1385058,1387058
"7688",7266418,7268418
"7689",7501992,7503992
"7690",757430,759430
"7691",4027603,4029603
"7692",12117930,12119930
"7693",11772310,11774310
"7694",11317253,11319253
"7695",608216,610216
"7696",8469493,8471493
"7697",9429343,9431343
"7698",8528852,8530852
"7699",1381399,1383399
"7700",14809133,14811133
"7701",11460251,11462251
"7702",19513244,19515244
"7703",538877,540877
"7704",22798832,22800832
"7705",24370092,24372092
"7706",4078048,4080048
"7707",1795330,1797330
"7708",6788693,6790693
"7709",7163726,7165726
"7710",1264578,1266578
"7711",717807,719807
"7712",25210049,25212049
"7713",25852716,25854716
"7714",24662773,24664773
"7715",25810358,25812358
"7716",12765463,12767463
"7717",22686382,22688382
"7718",5339237,5341237
"7719",5298452,5300452
"7720",27709014,27711014
"7721",9633845,9635845
"7722",10745292,10747292
"7723",27252273,27254273
"7724",4848943,4850943
"7725",19528425,19530425
"7726",9880552,9882552
"7727",24367841,24369841
"7728",816843,818843
"7729",11266440,11268440
"7730",969897,971897
"7731",11387048,11389048
"7732",10366426,10368426
"7733",22328175,22330175
"7734",4921359,4923359
"7735",21111315,21113315
"7736",7918801,7920801
"7737",7788650,7790650
"7738",4650447,4652447
"7739",20890608,20892608
"7740",16054442,16056442
"7741",20877174,20879174
"7742",3880373,3882373
"7743",4497208,4499208
"7744",1192754,1194754
"7745",912634,914634
"7746",15047750,15049750
"7747",2234735,2236735
"7748",19501701,19503701
"7749",16717575,16719575
"7750",26089084,26091084
"7751",26594807,26596807
"7752",14412959,14414959
"7753",184534,186534
"7754",22419033,22421033
"7755",12639497,12641497
"7756",2771894,2773894
"7757",19552171,19554171
"7758",3465243,3467243
"7759",23709292,23711292
"7760",11348580,11350580
"7761",6740902,6742902
"7762",13630027,13632027
"7763",797621,799621
"7764",3380884,3382884
"7765",13514094,13516094
"7766",3067299,3069299
"7767",1793084,1795084
"7768",9945962,9947962
"7769",9297364,9299364
"7770",2716619,2718619
"7771",4206328,4208328
"7772",4941642,4943642
"7773",7941060,7943060
"7774",5287413,5289413
"7775",26533554,26535554
"7776",26485159,26487159
"7777",23735251,23737251
"7778",4881479,4883479
"7779",11234019,11236019
"7780",18528092,18530092
"7781",4504174,4506174
"7782",120840,122840
"7783",12073934,12075934
"7784",12365811,12367811
"7785",14605079,14607079
"7786",14200223,14202223
"7787",13965471,13967471
"7788",3475178,3477178
"7789",12600868,12602868
"7790",21976605,21978605
"7791",27300196,27302196
"7792",26862132,26864132
"7793",8980894,8982894
"7794",3994948,3996948
"7795",3412672,3414672
"7796",24357886,24359886
"7797",4539565,4541565
"7798",3605620,3607620
"7799",6531333,6533333
"7800",9127389,9129389
"7801",8780606,8782606
"7802",22003255,22005255
"7803",4677089,4679089
"7804",592541,594541
"7805",1661293,1663293
"7806",15545127,15547127
"7807",26727915,26729915
"7808",7840986,7842986
"7809",4915638,4917638
"7810",20974244,20976244
"7811",19847820,19849820
"7812",26921820,26923820
"7813",10383023,10385023
"7814",1118021,1120021
"7815",1825234,1827234
"7816",18400479,18402479
"7817",18982554,18984554
"7818",26657273,26659273
"7819",26786834,26788834
"7820",6445584,6447584
"7821",15124527,15126527
"7822",3113013,3115013
"7823",7750804,7752804
"7824",10052017,10054017
"7825",8862169,8864169
"7826",25484104,25486104
"7827",26442609,26444609
"7828",288585,290585
"7829",10393254,10395254
"7830",24207948,24209948
"7831",7574308,7576308
"7832",27496331,27498331
"7833",17411421,17413421
"7834",12788448,12790448
"7835",13547688,13549688
"7836",24916915,24918915
"7837",8429841,8431841
"7838",15842353,15844353
"7839",10319283,10321283
"7840",13209358,13211358
"7841",9373988,9375988
"7842",638025,640025
"7843",7172428,7174428
"7844",6976671,6978671
"7845",6936182,6938182
"7846",10590197,10592197
"7847",3188738,3190738
"7848",26024061,26026061
"7849",8379908,8381908
"7850",10650388,10652388
"7851",10437248,10439248
"7852",7695065,7697065
"7853",16566133,16568133
"7854",4400538,4402538
"7855",10796808,10798808
"7856",8741712,8743712
"7857",18251783,18253783
"7858",20430000,20432000
"7859",7541764,7543764
"7860",15271226,15273226
"7861",297668,299668
"7862",6685181,6687181
"7863",19304085,19306085
"7864",405480,407480
"7865",16113838,16115838
"7866",20510879,20512879
"7867",6488627,6490627
"7868",4607899,4609899
"7869",18937140,18939140
"7870",18359091,18361091
"7871",546706,548706
"7872",12130914,12132914
"7873",2795924,2797924
"7874",4347908,4349908
"7875",721313,723313
"7876",20535905,20537905
"7877",8053570,8055570
"7878",22763278,22765278
"7879",11672501,11674501
"7880",8782994,8784994
"7881",724579,726579
"7882",13432653,13434653
"7883",13535019,13537019
"7884",16130991,16132991
